,AB1_count,AB1_25%,AB1_50%,AB1_75%,AB1_mean,AB2_count,AB2_25%,AB2_50%,AB2_75%,AB2_mean,AF1_count,AF1_25%,AF1_50%,AF1_75%,AF1_mean,AF2_count,AF2_25%,AF2_50%,AF2_75%,AF2_mean,BC_count,BC_25%,BC_50%,BC_75%,BC_mean,CFI_count,CFI_25%,CFI_50%,CFI_75%,CFI_mean,CFR_count,CFR_25%,CFR_50%,CFR_75%,CFR_mean,FM_count,FM_25%,FM_50%,FM_75%,FM_mean,HI_count,HI_25%,HI_50%,HI_75%,HI_mean,HR_count,HR_25%,HR_50%,HR_75%,HR_mean,OT1_count,OT1_25%,OT1_50%,OT1_75%,OT1_mean,RT_count,RT_25%,RT_50%,RT_75%,RT_mean,SL1_count,SL1_25%,SL1_50%,SL1_75%,SL1_mean,SL2_count,SL2_25%,SL2_50%,SL2_75%,SL2_mean,tl_mean,tl_25%,tl_50%,tl_75%,pc_count,pc_mean,pc_25%,pc_50%,pc_75%,totalbal_mean,totalbal_25%,totalbal_50%,totalbal_75%,AB1_perc,AB2_perc,AF1_perc,AF2_perc,BC_perc,CFI_perc,CFR_perc,FM_perc,HI_perc,HR_perc,OT1_perc,RT_perc,SL1_perc,SL2_perc,AB1_tl,AB2_tl,AF1_tl,AF2_tl,BC_tl,CFI_tl,CFR_tl,FM_tl,HI_tl,HR_tl,OT1_tl,RT_tl,SL1_tl,SL2_tl
balance,21676.0,2523.75,6989.0,12755.5,9823.420880236206,497385.0,6199.0,13664.0,23801.0,17338.948581079043,116327.0,2117.0,6372.0,11457.0,8172.4044546837795,472126.0,6545.0,13301.0,22183.0,16281.715796206945,1848756.0,179.0,1214.0,4781.0,4567.638485554611,185160.0,656.0,2607.0,6633.0,4430.718702743573,535534.0,0.0,0.0,847.0,845.3945631836634,704625.0,82429.0,154409.0,261860.0,207658.71763987938,61302.0,9861.25,21433.0,38013.0,34167.51017911324,148348.0,0.0,17402.5,48842.25,40469.571574945396,398766.0,0.0,1011.0,8385.0,9096.15069990922,1110187.0,0.0,0.0,544.0,711.1643290724896,120579.0,7270.0,17456.0,36506.5,31675.221896018378,353646.0,6530.25,17731.0,42385.0,35086.30231078536,5.93904946152554,2.0,5.0,8.0,2268167.0,2.898559497603131,2.0,3.0,4.0,89171.66823254195,1972.0,19975.0,108067.0,0.00955661554021375,0.2192894085841122,0.051286787965789116,0.20815310336496387,0.8150881306358835,0.08163420065630088,0.23610871686255905,0.3106583421767445,0.027027110437635324,0.06540435514668894,0.17580980589171785,0.48946440010810494,0.05316142947146308,0.15591709076095367,23756,609180,141827,561288,5307628,266919,773089,814250,65931,154816,522168,2466175,471199,1292530
balance,21486.0,2446.0,6832.0,12566.5,9663.254118961184,497097.0,6128.0,13615.0,23750.0,17287.8737308815,113377.0,2374.0,6500.0,11548.0,8300.607689390265,475284.0,6620.0,13428.0,22467.0,16494.904534972775,1847491.0,195.0,1263.0,4800.0,4540.971437479262,188454.0,639.0,2597.0,6577.0,4403.794894244749,506041.0,0.0,0.0,939.0,894.0233775524117,705468.0,82166.0,154568.0,262504.5,208030.4230553335,60960.0,9695.75,21270.0,37756.5,34031.5810531496,147771.0,0.0,16800.0,48298.5,39821.93952805354,399605.0,0.0,982.0,8394.0,9165.60992229827,1105392.0,0.0,0.0,520.0,698.1098759535079,118866.0,7226.0,17238.0,35764.5,31123.988945535308,355598.0,6689.0,18013.0,42914.0,35515.79409614227,5.891906910284058,2.0,5.0,8.0,2267490.0,2.88552099457991,2.0,3.0,4.0,89409.48083696069,2057.0,20005.5,108238.0,0.009475675747191829,0.21922786870063374,0.05000110254069478,0.20960798063056507,0.8147736042937345,0.08311128163740523,0.2231723182902681,0.31112287154518875,0.026884352301443447,0.06516941640315944,0.1762323097345523,0.4874958654723946,0.05242184089014726,0.15682450639253095,23416,608866,135707,567231,5264029,272719,712045,819788,65558,154391,523111,2450018,459676,1303285
balance,21357.0,2394.0,6728.0,12498.0,9583.964274008522,497733.0,6069.0,13607.0,23779.0,17282.92901214105,112796.0,2395.75,6503.0,11549.25,8309.186699882974,477618.0,6581.0,13440.0,22555.0,16540.022806929388,1848123.0,204.0,1281.0,4779.0,4515.644029645213,187165.0,657.0,2630.0,6634.0,4432.229813266369,506991.0,0.0,0.0,950.0,899.1510066253642,706596.0,82439.75,155156.5,263435.5,208643.320400908,60087.0,9854.5,21298.0,37787.0,34208.901492835386,147190.0,0.0,16319.0,47858.75,39411.31734492832,398878.0,0.0,983.0,8427.0,9195.359174985835,1103572.0,0.0,0.0,515.0,695.8011493586282,111842.0,7306.0,17199.0,35919.5,31205.447711950786,359198.0,6741.0,18137.0,43090.25,35656.877424150465,5.87788802886574,2.0,5.0,8.0,2268156.0,2.883023037216135,2.0,3.0,4.0,89628.56143404599,2078.0,20002.0,108636.0,0.009416019003983853,0.21944390068407993,0.0497302654667492,0.21057546306338717,0.8148130022802664,0.08251857456012726,0.223525630512187,0.31152883664086595,0.026491564072312488,0.06489412544816141,0.17586003784572138,0.4865503078271512,0.049309659476685024,0.1583656503344567,23206,610062,134771,569606,5252071,271405,713229,823873,64494,153828,521900,2440169,430620,1322733
balance,21273.0,2368.0,6695.0,12495.0,9629.229539792224,498688.0,6043.0,13624.0,23841.0,17301.845783335473,112451.0,2403.5,6512.0,11565.0,8324.17652132929,479161.0,6598.0,13502.0,22700.0,16639.98691254088,1850601.0,210.0,1290.0,4765.0,4491.232649825652,187214.0,645.0,2608.0,6600.0,4408.35686967855,502493.0,0.0,0.0,963.0,905.9244188476257,707844.0,82150.75,155342.0,264119.25,208784.333759981,59766.0,9750.0,21132.5,37543.0,34080.28660107753,146409.0,0.0,16022.0,47640.0,39280.36113217084,399590.0,0.0,971.0,8445.0,9239.924617733177,1099138.0,0.0,0.0,511.0,693.0892463002826,108353.0,7442.0,17307.0,35823.0,31261.18247764252,359300.0,6824.0,18262.0,43420.0,35916.51261898135,5.865517379618481,2.0,5.0,8.0,2269929.0,2.877746837015607,2.0,3.0,4.0,89718.65353101352,2073.0,19969.0,108552.0,0.009371658761133057,0.21969321507412787,0.049539434933867976,0.211090743366863,0.8152682308565599,0.08247570738996682,0.22136947895727135,0.31183530409981985,0.026329457881722293,0.0644993742095017,0.17603634298693924,0.4842169072248515,0.047734092123586244,0.15828688914939631,23099,611440,134092,571852,5265018,271508,704369,826260,64129,152838,522234,2422169,423795,1321505
balance,21251.0,2205.0,6560.0,12383.5,9520.316502752812,497828.0,6031.0,13630.0,23879.0,17318.728705496676,112695.0,2280.0,6427.0,11525.0,8257.6073028972,481705.0,6544.0,13519.0,22799.0,16678.597220290427,1855028.0,221.0,1301.0,4741.0,4463.922561276703,186370.0,672.0,2646.0,6635.0,4435.459891613457,507796.0,0.0,0.0,954.0,901.8948810152108,710294.0,81291.25,155318.0,264768.75,208794.17997336315,59466.0,9650.0,21003.0,37425.0,33935.899993273466,145689.0,0.0,15589.0,47138.0,38874.464365875254,401543.0,0.0,919.0,8365.5,9169.684838236502,1098901.0,0.0,0.0,500.0,684.1290270916124,110435.0,7542.0,16926.0,35609.0,31155.142373341783,360262.0,6830.0,18286.5,43598.0,36034.054038449794,5.880112995592293,2.0,5.0,8.0,2274425.0,2.8795247150378667,2.0,3.0,4.0,89779.67370038581,2067.0,19884.0,108183.0,0.009343460435055014,0.21888081603042528,0.04954878705606912,0.21179199138243732,0.8156030645108104,0.08194158963254448,0.22326346219374127,0.3122960748321004,0.0261455093045495,0.06405531068291986,0.17654703936159688,0.4831555228244501,0.04855512931839916,0.15839695747276783,23075,611714,134994,575603,5283856,270190,714154,832581,63833,151938,524823,2417532,443933,1325650
balance,21285.0,2070.0,6452.0,12346.0,9415.815597838853,497942.0,6020.0,13638.0,23957.0,17354.955781998706,112565.0,2279.0,6460.0,11553.0,8298.88418247235,481454.0,6536.0,13560.0,22898.0,16744.777463682927,1852640.0,225.0,1305.0,4713.0,4443.151475731928,187972.0,705.0,2722.0,6756.0,4515.451045900453,508973.0,0.0,0.0,959.0,905.0993274692371,711378.0,80104.0,154952.5,264983.75,208314.33995569163,60652.0,9651.0,20834.5,36870.0,33506.18833674075,144855.0,0.0,15298.0,46913.0,38699.741237789516,401600.0,0.0,900.0,8321.0,9163.768779880478,1083027.0,0.0,0.0,517.0,692.0761818495753,116883.0,7084.5,16250.0,34912.5,30551.081936637493,358320.0,6869.75,18341.5,43784.25,36166.55548950659,5.837766557933549,2.0,5.0,8.0,2276522.0,2.8726039107023786,2.0,3.0,4.0,89683.87150881915,2085.0,19823.0,107536.75,0.009349788844562012,0.21872927210894513,0.049446040934372694,0.2114866449786121,0.8138028097246589,0.08256981483157202,0.22357482159188447,0.3124845707618903,0.02664239572470637,0.0636299583311736,0.17640945266507418,0.4757375505266367,0.051342793963774565,0.15739799571451538,23111,611858,135159,574866,5250893,272073,716422,834541,65200,151426,524278,2336227,477996,1315754
balance,21153.0,2096.0,6482.0,12494.0,9486.000330922328,499025.0,6040.0,13681.0,24050.0,17415.03024497771,112124.0,2258.0,6460.0,11569.0,8294.672924619172,480558.0,6559.0,13603.0,22987.0,16805.89115569817,1853546.0,233.0,1324.0,4720.0,4437.576173992984,187308.0,709.0,2723.0,6753.0,4520.401477779913,508166.0,0.0,0.0,965.0,910.4700924501049,712898.0,80504.25,155707.0,266015.0,209264.1340051452,59685.0,9384.0,20509.0,36154.0,33141.24377984418,143757.0,0.0,14930.0,46518.0,38363.32438072581,402014.0,0.0,874.0,8226.0,9120.281962817215,1079882.0,0.0,0.0,531.0,696.2496846877715,118461.0,6883.0,16079.0,34503.0,30180.992166198157,356800.0,6912.0,18437.0,43962.0,36287.0962191704,5.821928251809944,2.0,5.0,8.0,2278385.0,2.8684252222517266,2.0,3.0,4.0,89997.92756491988,2108.0,19829.0,107906.0,0.009284207892871486,0.2190257572798276,0.04921205151894873,0.21092045462026832,0.8135350259065084,0.08221086427447512,0.2230378096765911,0.31289619620915693,0.026196187211555554,0.06309600879570397,0.17644691305464177,0.4739681836037369,0.051993407611092946,0.15660215459634785,23013,611720,134722,573606,5241543,270865,714259,839325,64137,150076,523833,2324270,485297,1307928
balance,21005.0,2022.0,6421.0,12455.0,9451.369435848608,497002.0,6060.0,13692.0,24109.0,17464.51193154152,111600.0,2263.0,6469.0,11590.0,8312.802813620072,480092.0,6569.0,13653.0,23090.25,16872.362349299718,1852580.0,279.0,1446.0,4920.0,4543.901509786352,186237.0,740.0,2759.0,6797.0,4554.636071242557,509737.0,0.0,0.0,988.0,924.0623478381989,713858.0,81489.25,156997.0,268185.0,210951.88211521058,59143.0,9245.0,20401.0,36023.5,33160.618128941715,142649.0,0.0,14660.0,46183.0,38152.31228399779,402348.0,0.0,878.0,8138.0,9105.910721564416,1078529.0,0.0,32.0,606.0,734.4855511534693,107972.0,6457.75,15586.5,33709.5,29376.257251880117,364656.0,6616.75,18288.0,43814.0,36144.24842865605,5.797422570515863,2.0,5.0,8.0,2279558.0,2.863453353676458,2.0,3.0,4.0,90563.55024614421,2192.0,19879.0,108758.75,0.009214505619071767,0.21802559969959087,0.04895685918059554,0.21060749496174258,0.8126926360285635,0.08169873282452124,0.22361220903350562,0.3131563224098707,0.025944941958046253,0.0625774821259209,0.1765026377920632,0.4731307560500764,0.04736532257569231,0.15996785341719755,22881,608561,134141,572797,5203821,269953,717290,843195,63570,148914,523945,2318044,434636,1353813
balance,20823.0,1995.0,6447.0,12564.0,9518.85487201652,495324.0,6066.0,13719.5,24187.0,17527.4126935097,110748.0,2367.75,6573.0,11716.25,8424.373677177015,479347.0,6636.0,13738.0,23254.0,16997.12503259643,1853311.0,245.0,1374.0,4812.0,4472.547460733789,185930.0,760.0,2770.0,6792.0,4561.916248050342,510514.0,0.0,0.0,980.0,918.7055712478012,713648.0,82577.0,158478.0,270234.0,212844.97878085554,58531.0,9236.0,20367.0,36023.0,33256.33209752097,141387.0,0.0,14387.0,45964.0,38064.86850983471,401395.0,0.0,849.0,8054.0,9065.500830852403,1073471.0,0.0,17.0,597.0,732.5445130795335,102053.0,6347.0,15575.0,34253.0,29658.988241403975,369635.0,6362.0,18022.0,43542.0,35870.041700596536,5.778034289073072,2.0,4.0,8.0,2279735.0,2.858278264798321,2.0,3.0,4.0,91020.36605263331,2079.0,19810.0,109441.5,0.009133956358962775,0.217272621598563,0.04857933049235986,0.2102643509004336,0.812950189386047,0.08155772491100939,0.22393567673435727,0.31303989279455724,0.02567447532278971,0.062019050459812215,0.17607090297775838,0.470875342967494,0.04476529070264746,0.16213945919152883,22688,606296,133060,571712,5200806,271292,718280,841123,62896,147119,522842,2290645,405581,1378047
balance,20575.0,1931.0,6396.0,12600.0,9532.559513973269,493562.0,6044.0,13713.0,24238.0,17561.213703648173,109953.0,2371.0,6572.0,11742.0,8452.676498140114,477341.0,6710.0,13816.0,23382.0,17103.741268820402,1854517.0,211.0,1253.0,4557.0,4317.837680107543,183223.0,786.0,2813.0,6840.0,4595.064265949144,510980.0,0.0,0.0,954.0,904.7296078124389,712873.0,81444.0,157943.0,269886.0,211955.8772333922,58042.0,9228.25,20314.5,36003.5,33375.626081113674,139714.0,0.0,14047.0,45634.25,37744.269543496,403773.0,0.0,751.0,7858.0,8923.474969846919,1070908.0,0.0,0.0,545.0,702.9146527993067,102223.0,7016.5,16765.0,36187.0,31406.87714115219,369104.0,6598.0,18278.0,43830.0,36149.138489423036,5.7760272745318835,2.0,4.0,8.0,2276996.0,2.857619424891392,2.0,3.0,4.0,90683.70909742486,1937.0,19712.0,108687.0,0.009036028170449135,0.21676015241133492,0.048288622377904926,0.20963629272954365,0.8144577329077434,0.0804669836925493,0.22440970471621383,0.313076087968534,0.025490602530702733,0.061358913234805856,0.17732705722803202,0.47031615338806043,0.044893798671583086,0.16210129486393476,22383,603270,131840,568477,5204449,263637,718564,837956,62360,145330,524757,2283481,406824,1378663
balance,20303.0,1876.5,6358.0,12550.5,9499.912870019209,492516.0,6031.0,13712.0,24264.0,17573.860960862185,109104.0,2387.0,6577.0,11756.0,8461.486444126705,477721.0,6678.0,13832.0,23457.0,17144.139093738813,1855782.0,197.0,1218.0,4450.0,4233.6458759703455,182138.0,797.0,2831.0,6859.0,4611.406362208874,511204.0,0.0,0.0,929.0,894.2069291320099,712967.0,82119.0,158774.0,271135.0,213031.54521317256,57650.0,9164.25,20219.5,35907.75,33334.4393235039,138202.0,0.0,13817.0,45308.75,37545.75041605766,403797.0,0.0,702.0,7774.0,8891.54322840437,1071836.0,0.0,0.0,508.0,682.0992875775771,106931.0,7479.5,17466.0,36121.5,31578.74110407646,362837.0,7159.0,19000.0,44707.0,36905.70618487089,5.786550633189655,2.0,5.0,8.0,2274516.0,2.8590645218587163,2.0,3.0,4.0,91096.04376579457,1981.0,19867.0,109391.0,0.008926294649059405,0.21653661702093985,0.04796800725956643,0.21003193646472482,0.8159019325430114,0.0800776956504153,0.22475287050080106,0.31345877540540495,0.02534605164351449,0.06076105861642653,0.17753095603636115,0.4712369576648395,0.0470126391724657,0.15952272923118588,22069,601173,130782,568892,5213829,264020,718168,837372,61843,143686,529327,2287843,432050,1350548
balance,20153.0,1847.0,6342.0,12600.0,9534.993202004664,492232.0,5934.0,13706.0,24327.0,17577.182115343985,109097.0,2402.0,6621.0,11870.0,8526.46531068682,479719.0,6656.0,13879.0,23603.0,17209.291481054534,1856379.0,199.0,1243.0,4487.0,4226.675166547348,182291.0,750.0,2783.0,6832.5,4578.372815992013,512053.0,0.0,0.0,895.0,881.2798929017114,713229.0,82282.0,159708.0,272824.0,214011.15350609692,57246.0,9247.25,20289.5,35962.75,33383.72272298501,137011.0,0.0,13032.0,44688.5,37083.63015378327,403450.0,0.0,609.0,7688.0,8882.736691039781,1065550.0,0.0,0.0,494.0,673.7730786917555,106306.0,7431.0,17391.0,35807.75,31411.096513837412,361927.0,7000.0,18823.0,44447.5,36681.22709828225,5.781293954657509,2.0,5.0,8.0,2270806.0,2.8609414454603344,2.0,3.0,4.0,91469.68947413385,2047.0,19890.0,109789.75,0.00887482241988087,0.2167653247349179,0.04804329387891348,0.21125494648155765,0.8174978399740004,0.08027590203654561,0.225493943560128,0.3140862759742576,0.025209551146156917,0.06033584551036064,0.17766819358412828,0.469238675606811,0.046814214864678,0.159382615687998,21886,601570,130666,572016,5229293,262619,719236,839571,61411,142552,522831,2248263,430804,1345479
balance,20019.0,1771.0,6279.0,12653.5,9507.423497677206,493670.0,5896.0,13753.0,24442.0,17644.938248222497,108406.0,2431.0,6675.0,11937.0,8578.606340977436,479912.0,6666.0,13980.0,23785.0,17317.645209955157,1857545.0,211.0,1276.0,4530.0,4239.808892920494,181853.0,750.0,2796.0,6863.0,4599.181212297845,511928.0,0.0,0.0,898.0,885.904678001594,714735.0,82426.5,160490.0,274425.0,215211.23541312513,57036.0,9058.0,20192.0,35889.5,33376.640998667506,136275.0,0.0,12561.0,44275.0,36870.75969913777,404960.0,0.0,572.0,7694.0,8911.307501975503,1059728.0,0.0,0.0,499.0,675.308256458261,105665.0,7500.0,17623.0,36354.0,31712.744219940378,360923.0,7146.0,18970.0,44683.0,36847.75017108912,5.78259874549403,2.0,5.0,8.0,2267825.0,2.8629435692789347,2.0,3.0,4.0,92171.69890445692,2098.0,20053.0,110672.0,0.008827400703317055,0.2176843451324507,0.047801748371236755,0.2116177394640239,0.8190865697309095,0.08018828613318929,0.2257352308930363,0.31516320703758005,0.025150088741415232,0.06009061545754192,0.17856757024902714,0.4672882607784992,0.04659310131954626,0.15914940526716126,21743,603834,129750,572781,5238969,261635,718511,843770,61268,141851,524260,2219770,430242,1345538
balance,19960.0,1757.25,6290.5,12799.0,9595.983667334669,493514.0,5887.0,13801.0,24610.0,17746.55663263859,108116.0,2469.0,6751.0,12038.0,8672.217109401014,482904.0,6598.0,14032.0,23967.25,17395.22812401637,1860213.0,240.0,1360.0,4675.0,4317.607452479904,183627.0,755.0,2831.0,6935.0,4662.41569050303,518317.0,0.0,0.0,897.0,887.6085773763932,715977.0,84217.0,162794.0,277519.0,218122.4948301412,57036.0,9020.75,20260.0,36026.25,33442.32265586647,135698.0,0.0,12299.0,44103.0,36819.48100930006,407113.0,0.0,553.0,7667.0,8956.619682987279,1062265.0,0.0,0.0,505.0,676.5938546407912,103301.0,7625.0,17649.0,36116.0,31571.408108343578,362528.0,7144.0,18998.0,44683.25,36824.672074984555,5.816937846808927,2.0,5.0,8.0,2265837.0,2.8733615877929437,2.0,3.0,4.0,93425.1956080689,2186.0,20358.0,112749.0,0.008809106745101259,0.21780648828666846,0.0477157006439563,0.2131238919657504,0.8209827097006537,0.08104157536486517,0.22875299503009264,0.31598786673533885,0.02517215492553083,0.05988868572629011,0.17967444260112267,0.4688179246786066,0.04559065811000527,0.15999738727896137,21750,604492,129623,577874,5268008,265718,730271,843343,61556,141368,527366,2230761,421114,1356989
balance,19849.0,1677.0,6196.0,12796.0,9601.609804020354,494004.0,5878.0,13856.0,24826.0,17873.171087683502,108151.0,2441.5,6773.0,12074.0,8685.782757440986,484168.0,6511.0,14053.0,24129.0,17952.217816956098,1861252.0,252.0,1401.0,4756.0,4356.876072127793,185134.0,781.0,2881.0,7000.0,4723.645986150572,520659.0,0.0,0.0,899.0,889.5558916680592,715908.0,84906.0,163896.5,279229.0,221009.61456919045,57056.0,9158.25,20406.5,36223.0,33595.043728968034,134600.0,0.0,12197.5,44019.0,36815.07603268945,407038.0,0.0,531.0,7502.0,8918.642483011414,1060475.0,0.0,0.0,511.0,678.8168773427002,97390.0,7750.0,17665.5,36394.75,31816.40515453332,366033.0,7193.0,19087.0,44800.0,36932.077345485246,5.825969656895905,2.0,5.0,8.0,2263249.0,2.877154480130114,2.0,3.0,4.0,94624.97745409365,2220.0,20530.0,113694.0,0.008770135323157107,0.21827205049024653,0.047785727509434446,0.21392608590570458,0.8223805688194273,0.08180010241913285,0.23004936708245535,0.3163187081933981,0.025209775857627684,0.05947202450989705,0.17984676012228437,0.4685631143546291,0.043031058447391336,0.161729001095328,21659,606615,129771,580482,5280786,269930,732926,836385,61667,140148,528174,2222608,394655,1379814
balance,19671.0,1735.5,6258.0,13049.5,9753.596207615272,492021.0,5953.0,13982.0,25070.0,18064.98370598003,107737.0,2400.0,6757.0,12080.0,8692.23148036422,483109.0,6549.0,14137.0,24325.0,17576.261609698846,1863058.0,266.0,1439.0,4821.0,4398.670410153629,186216.0,818.0,2934.0,7080.25,4783.562341581819,521336.0,0.0,0.0,903.0,893.4914047754231,716874.0,84151.0,163898.0,279972.0,219843.74424096843,56984.0,9125.75,20420.5,36093.0,33556.83795451355,133571.0,0.0,12047.0,43980.0,36715.00273262909,407383.0,0.0,533.0,7531.0,8977.239433162405,1053135.0,0.0,0.0,512.0,677.2680435081922,97110.0,7920.0,17825.0,36805.75,32071.188837400885,364381.0,7246.0,19143.0,44949.0,37056.853013741114,5.8253749519859666,2.0,5.0,8.0,2259756.0,2.877561117217965,2.0,3.0,4.0,94463.1655545997,2264.0,20679.0,113778.25,0.008704922124335547,0.21773191441907888,0.04767638630011382,0.2137881257976525,0.8244509584220597,0.08240535703854752,0.23070455394299208,0.31723513512078294,0.02521688182263926,0.05910859402519564,0.18027742818251175,0.4660392537955425,0.042973666183428655,0.1612479400430843,21481,604209,128840,579857,5304601,272750,733736,833968,61618,139121,528267,2193350,393925,1368203
balance,19359.0,1945.0,6300.0,13210.5,9847.7092308487,488889.0,6002.0,14074.0,25268.0,18217.303547431013,106919.0,2410.5,6787.0,12109.0,8731.902823632843,481356.0,6584.0,14227.0,24499.25,17702.298722774827,1863269.0,271.0,1449.0,4830.0,4405.00972967403,187673.0,850.0,2984.0,7151.0,4836.110783117444,519327.0,0.0,0.0,918.0,901.386979687172,718019.0,84161.5,164575.0,281548.5,220941.51558524216,56709.0,9373.0,20654.0,36225.0,33821.22566082985,132153.0,0.0,12299.0,44078.0,36941.596066680286,408005.0,0.0,539.0,7564.0,8983.870337373317,1049770.0,0.0,0.0,510.0,674.4143174219115,100557.0,8250.0,17836.0,36815.0,32196.305637598576,363524.0,7282.0,19179.0,45049.0,37153.91720216547,5.834534902686622,2.0,5.0,8.0,2256216.0,2.8789482035407956,2.0,3.0,4.0,95156.00473358933,2273.0,20908.0,114651.25,0.008580295503621993,0.21668537054962822,0.0473886365489829,0.21334659447499707,0.8258380403294721,0.08318042244182294,0.23017610016062293,0.31824036351129503,0.02513456158452914,0.0585728494080354,0.18083596605998717,0.46527903356770806,0.04456887106553628,0.16112109833455662,21039,600295,127208,577550,5309153,276376,728977,834624,61302,137533,528872,2185300,416208,1359534
